ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL,POSITION
S06,GUJARAT,10,Ahmedabad,GEN,7,1999,Farmer Jayanand Devidbhai,M,IND,1069,8
S06,GUJARAT,10,Ahmedabad,GEN,7,1999,Narendra Sankhalia,M,LSWP,1042,9
S06,GUJARAT,10,Ahmedabad,GEN,7,1999,Chandrakant Indravadan Jani,M,IND,752,10
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Lal Krishna Advani (L K Advani),M,BJP,453229,1
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,T N Seshan,M,INC,264285,2
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Sunilbhai Nareshchandra Shah,M,IND,9938,3
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Mod Shankarbhai Daljibhai,M,SP,5256,4
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Mehmudaben Riyazbhai Munshi,F,IND,3591,5
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Prajapati Kantibhai Harjivandas,M,IND,2463,6
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Thakor Ramchandra Narayanji,M,IND,1309,7
S06,GUJARAT,11,Gandhinagar,GEN,7,1999,Agrawal Prahlad Ralliram,M,IND,1189,8
S06,GUJARAT,12,Mehsana,GEN,7,1999,Patel Atmaram Maganbhai,M,INC,340445,1
S06,GUJARAT,12,Mehsana,GEN,7,1999,Dr A K Patel,M,BJP,284710,2
S06,GUJARAT,12,Mehsana,GEN,7,1999,Patel Natavarlal Lilachand,M,SHS,1328,3
S06,GUJARAT,12,Mehsana,GEN,7,1999,Dabhi Shivubha Javansing,M,GYVP,1095,4
S06,GUJARAT,12,Mehsana,GEN,7,1999,Patel Pravinkumar Chunilal,M,IND,1058,5
S06,GUJARAT,13,Patan,SC,7,1999,Rashtrapal Pravinchandra Somabhai,M,INC,246798,1
S06,GUJARAT,13,Patan,SC,7,1999,Kanodia Maheshkumar  Mithabhai,M,BJP,229671,2
S06,GUJARAT,13,Patan,SC,7,1999,Shrimali Ganapatbhai Sadabhai,M,IND,1593,3
S06,GUJARAT,13,Patan,SC,7,1999,Parmar Jayantibhai Shivrambhai,M,JD(U),965,4
S06,GUJARAT,14,Banaskantha,GEN,7,1999,Chaudhary Haribhai Parthibhai,M,BJP,308313,1
S06,GUJARAT,14,Banaskantha,GEN,7,1999,B K Gadhvi,M,INC,282337,2
S06,GUJARAT,14,Banaskantha,GEN,7,1999,Panchal Rasikbhai Dhudabhai,M,SHS,2598,3
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Nisha Amarsinh Chaudhary,F,INC,334565,1
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Patel Kanubhai Ravjibhai,M,BJP,320189,2
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Barot Maganbhai Parkhabhai,M,SP,2103,3
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Bhambhi Rameshbhai Nanjibhai,M,BSP,1718,4
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Joshi Chandrashankar Kodarlal,M,LSWP,1464,5
S06,GUJARAT,15,Sabarkantha,GEN,7,1999,Rathod Ramsinh Jawansinh,M,GYVP,1122,6
S06,GUJARAT,16,Kapadvanj,GEN,7,1999,Vaghela Shankarsinh Laxmansinh,M,INC,413193,1
S06,GUJARAT,16,Kapadvanj,GEN,7,1999,Chauhan Jaysinhji Manshingji,M,BJP,247812,2
S06,GUJARAT,16,Kapadvanj,GEN,7,1999,Dani Shaileshkumar  Jashvantlal,M,IND,1831,3
S06,GUJARAT,16,Kapadvanj,GEN,7,1999,Rabari Babubhai Karshanbhai,M,SP,1166,4
S06,GUJARAT,16,Kapadvanj,GEN,7,1999,Shekh Firojkha Hasadkhan,M,IND,574,5
S06,GUJARAT,17,Dohad,ST,7,1999,Katara Babubhai Khimabhai,M,BJP,232288,1
S06,GUJARAT,17,Dohad,ST,7,1999,Somjibhai Damor,M,INC,219857,2
S06,GUJARAT,17,Dohad,ST,7,1999,Pandor Bhimabhai Jalabhai,M,NCP,8612,3
S06,GUJARAT,17,Dohad,ST,7,1999,Devadha Samasubhai Khatarabhai,M,IND,2745,4
S06,GUJARAT,18,Godhra,GEN,7,1999,Solanki Bhupendrasinh Prabhatsinh,M,BJP,280684,1
S06,GUJARAT,18,Godhra,GEN,7,1999,Patel Shantilal Parshotamdas,M,INC,185662,2
S06,GUJARAT,18,Godhra,GEN,7,1999,Kashmi Abul Ala Ahemad Husen,M,NCP,6798,3
S06,GUJARAT,19,Kaira,GEN,7,1999,Dinsha Patel,M,INC,258024,1
S06,GUJARAT,19,Kaira,GEN,7,1999,Chauhan Prabhatsinh Hathisinh,M,BJP,224307,2
S06,GUJARAT,19,Kaira,GEN,7,1999,Rana Satishbhai Ramanbhai,M,IND,1703,3
S06,GUJARAT,19,Kaira,GEN,7,1999,Malek Yasinmiya (Dosumiya),M,IND,1270,4
S06,GUJARAT,20,Anand,GEN,7,1999,Patel Dipakbhai Chimanbhai   (Sathi),M,BJP,273683,1
S06,GUJARAT,20,Anand,GEN,7,1999,Chavda Ishvarbhai Khodabhai,M,INC,270022,2
S06,GUJARAT,20,Anand,GEN,7,1999,Bhangi Kalyanbhai Hirabhai,M,IND,1786,3
S06,GUJARAT,20,Anand,GEN,7,1999,Shah Chandrakantbhai Ramchandrabhai,M,JD(U),948,4
S06,GUJARAT,20,Anand,GEN,7,1999,Purohit Laljibhai Ganeshji,M,IND,754,5
S06,GUJARAT,20,Anand,GEN,7,1999,Vansadiya Bhupatsinh Chhaganbhai,M,IND,431,6
S06,GUJARAT,20,Anand,GEN,7,1999,Solanki Jagdishbhai Bhaijibhai,M,IND,409,7
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,Ramsinh Rathawa,M,BJP,248970,1
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,Naranbhai Rathawa,M,INC,247772,2
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,Koli Bhimsinh Nagjibhai,M,NCP,9048,3
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,Vasava Rameshbhai Ishwarbhai,M,JD(U),2456,4
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,K R Tadvi    (Abdul),M,IND,1510,5
S06,GUJARAT,21,Chhota Udaipur,ST,7,1999,N S Rathawa   ( Kakuji),M,IND,524,6
S06,GUJARAT,22,Baroda,GEN,7,1999,Jayaben Thakkar,F,BJP,322758,1
S06,GUJARAT,22,Baroda,GEN,7,1999,Dr Urmilaben Chimanbhai Patel,F,INC,230109,2
S06,GUJARAT,22,Baroda,GEN,7,1999,Gohil Upendrasinh Pratapsinh,M,NCP,27813,3
S06,GUJARAT,22,Baroda,GEN,7,1999,Pawar Prem Jayprakash,M,BSP,2962,4
S06,GUJARAT,22,Baroda,GEN,7,1999,Desai Satishbhai Nanubhai,M,JD(U),687,5
S06,GUJARAT,22,Baroda,GEN,7,1999,Verma Vikramsinh Laxmichand,M,IND,379,6
S06,GUJARAT,22,Baroda,GEN,7,1999,Taank Chatrasang Rustombhai,M,IND,318,7
S06,GUJARAT,23,Broach,GEN,7,1999,Mansukhbhai Vasava,M,BJP,290195,1
S06,GUJARAT,23,Broach,GEN,7,1999,Amarsinh Ramsinh Vasava,M,INC,243055,2
S06,GUJARAT,23,Broach,GEN,7,1999,Anilkumar Chhitubhai Bhagat,M,JD(U),36999,3
S06,GUJARAT,23,Broach,GEN,7,1999,Mahamd Hanif Gulambhai Patel,M,IND,3512,4
S06,GUJARAT,23,Broach,GEN,7,1999,Kanuga Anwar I,M,IND,1805,5
S06,GUJARAT,23,Broach,GEN,7,1999,Vasava Mohanbhai Jeshangbhai,M,IND,1513,6
S06,GUJARAT,23,Broach,GEN,7,1999,Chaudhri Nathubhai Dhagadabhai,M,IND,1365,7
S06,GUJARAT,23,Broach,GEN,7,1999,Dudhwala Rosanben Sabbirbhai Urf Dr Rosanben Patel,F,IND,1340,8
S06,GUJARAT,23,Broach,GEN,7,1999,Mahendrabhai Premchand Shah,M,IND,1251,9
S06,GUJARAT,24,Surat,GEN,7,1999,Kashiram Rana,M,BJP,423773,1
S06,GUJARAT,24,Surat,GEN,7,1999,Rupin Rameshchandra Patchigar,M,INC,174576,2
S06,GUJARAT,24,Surat,GEN,7,1999,Nakum Balubhai Naththubhai,M,SP,4622,3
S06,GUJARAT,24,Surat,GEN,7,1999,Govindbhai Laxmanbhai Rathod,M,IND,2734,4
S06,GUJARAT,24,Surat,GEN,7,1999,Arun Kalal,M,SHS,2718,5
S06,GUJARAT,24,Surat,GEN,7,1999,Vinod Nayak,M,BSP,2099,6
S06,GUJARAT,24,Surat,GEN,7,1999,Nagmal Prabhakar Soma,M,JD(U),1353,7
S06,GUJARAT,24,Surat,GEN,7,1999,Pandya Bhanubhai Amrutlal,M,IND,964,8
S06,GUJARAT,24,Surat,GEN,7,1999,Patel Bhavinbhai Shantilal,M,JD(S),754,9
S06,GUJARAT,24,Surat,GEN,7,1999,Bakulaben Ramanlal Patel,F,IND,722,10
S06,GUJARAT,24,Surat,GEN,7,1999,Rana Manharlal Uttambhai,M,IND,526,11
S06,GUJARAT,24,Surat,GEN,7,1999,Tanawala Bhupendrabhai Champaklal,M,IND,515,12
S06,GUJARAT,24,Surat,GEN,7,1999,Patil Dhanraj Shankarbhai,M,IND,374,13
S06,GUJARAT,25,Mandvi,ST,7,1999,Patel Mansinhbhai Kalyanji,M,BJP,320172,1
S06,GUJARAT,25,Mandvi,ST,7,1999,Gamit Chhitubhai Devjibhai,M,INC,263341,2
S06,GUJARAT,25,Mandvi,ST,7,1999,Chaudhari Sahdevbhai Bherabhai ( Kalamkuivala),M,NCP,9066,3
S06,GUJARAT,25,Mandvi,ST,7,1999,Gamit Babubhai Bhanabhai,M,JD(U),4759,4
S06,GUJARAT,25,Mandvi,ST,7,1999,Chaudhari Manilal Madhubhai,M,IND,2499,5
S06,GUJARAT,25,Mandvi,ST,7,1999,Chaudhari Sahdevbhai Kishanbhai,M,IND,773,6
S06,GUJARAT,26,Bulsar,ST,7,1999,Manibhai Ramjibhai Chaudhari,M,BJP,300195,1
S06,GUJARAT,26,Bulsar,ST,7,1999,Uttambhai Harjibhai Patel,M,INC,273409,2
S06,GUJARAT,26,Bulsar,ST,7,1999,Patel Champakbhai Maganbhai,M,JD(S),5517,3
S06,GUJARAT,26,Bulsar,ST,7,1999,Gavit Dhanrajsinh Ratansinh,M,JD(U),2985,4
S07,HARYANA,1,Ambala,SC,7,1999,Rattan Lal Kataria,M,BJP,357460,1
S07,HARYANA,1,Ambala,SC,7,1999,Phool Chand Mullana,M,INC,232982,2
S07,HARYANA,1,Ambala,SC,7,1999,Aman Kumar Nagra,M,BSP,83644,3
S07,HARYANA,1,Ambala,SC,7,1999,Maya Ram,M,BSP(A),6630,4
S07,HARYANA,1,Ambala,SC,7,1999,Krishan Chand,M,RPI,5176,5
S07,HARYANA,1,Ambala,SC,7,1999,Sushil,M,IND,3743,6
S07,HARYANA,1,Ambala,SC,7,1999,Ajay,M,IND,1578,7
S07,HARYANA,1,Ambala,SC,7,1999,Baljeet Singh Mandebar,M,JD(S),1124,8
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Prof Kailasho Devi,F,INLD,438701,1
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Om Parkash Jindal,M,INC,275091,2
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Om Parkash,M,IND,3177,3
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Balbir Singh,M,IND,2814,4
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Dharm Singh,M,IND,1567,5
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Rajender Parshad,M,IND,1097,6
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Tilak Raj,M,IND,791,7
S07,HARYANA,2,Kurukshetra,GEN,7,1999,Ramji Lal,M,IND,519,8
S07,HARYANA,3,Karnal,GEN,7,1999,I.D. Swami,M,BJP,433733,1
S07,HARYANA,3,Karnal,GEN,7,1999,Bhajan Lal,M,INC,285879,2
S07,HARYANA,3,Karnal,GEN,7,1999,Pardeep Kumar,M,BSP,26860,3
S07,HARYANA,3,Karnal,GEN,7,1999,Ramphal Sharma,M,IND,7405,4
S07,HARYANA,3,Karnal,GEN,7,1999,Sukhvinder Singh,M,IND,6150,5
S07,HARYANA,3,Karnal,GEN,7,1999,Bajinder Singh,M,IND,3479,6
S07,HARYANA,3,Karnal,GEN,7,1999,Nar Singh Dass Gupta,M,SP,3045,7
S07,HARYANA,3,Karnal,GEN,7,1999,Dwarka Parsad,M,IND,1258,8
S07,HARYANA,3,Karnal,GEN,7,1999,Anoop Singh,M,IND,816,9
S07,HARYANA,3,Karnal,GEN,7,1999,Devi Lal,M,IND,755,10
S07,HARYANA,3,Karnal,GEN,7,1999,Ugar Sain,M,IND,553,11
S07,HARYANA,3,Karnal,GEN,7,1999,Ami Lal,M,IND,472,12
S07,HARYANA,3,Karnal,GEN,7,1999,Om Parkash,M,IND,354,13
S07,HARYANA,3,Karnal,GEN,7,1999,Tapesh Bagati,M,IND,342,14
S07,HARYANA,4,Sonepat,GEN,7,1999,Kishan Singh Sangwan,M,BJP,457056,1
S07,HARYANA,4,Sonepat,GEN,7,1999,Chiranji Lal,M,INC,190918,2
S07,HARYANA,4,Sonepat,GEN,7,1999,Sanjay,M,SP,1999,3
S07,HARYANA,4,Sonepat,GEN,7,1999,Kawal Singh,M,NCP,1844,4
S07,HARYANA,4,Sonepat,GEN,7,1999,Sant Ram,M,IND,1373,5
S07,HARYANA,4,Sonepat,GEN,7,1999,Hariparkash,M,IND,1319,6
S07,HARYANA,5,Rohtak,GEN,7,1999,Inder Singh,M,INLD,366926,1
S07,HARYANA,5,Rohtak,GEN,7,1999,Bhupinder Singh,M,INC,222233,2
S07,HARYANA,5,Rohtak,GEN,7,1999,Arvind Kumar Sharma,M,IND,27265,3
S07,HARYANA,5,Rohtak,GEN,7,1999,Kanta,F,SP,5295,4
S07,HARYANA,5,Rohtak,GEN,7,1999,Suraj Mal Hooda,M,IND,4956,5
S07,HARYANA,5,Rohtak,GEN,7,1999,Satender,M,IND,2387,6
S07,HARYANA,5,Rohtak,GEN,7,1999,Anoop Singh,M,IND,921,7
S07,HARYANA,5,Rohtak,GEN,7,1999,Devender Kumar,M,IND,753,8
S07,HARYANA,5,Rohtak,GEN,7,1999,Risal Singh,M,IND,554,9
S07,HARYANA,5,Rohtak,GEN,7,1999,Nafe,M,IND,540,10
S07,HARYANA,5,Rohtak,GEN,7,1999,Sajjan Singh,M,IND,497,11
S07,HARYANA,5,Rohtak,GEN,7,1999,Col Rampal Singh,M,IND,418,12
S07,HARYANA,5,Rohtak,GEN,7,1999,Mukhtiar Singh,M,IND,338,13
S07,HARYANA,5,Rohtak,GEN,7,1999,Ram Phal,M,IND,290,14
S07,HARYANA,6,Faridabad,GEN,7,1999,Ram Chander Bainda,M,BJP,367842,1
S07,HARYANA,6,Faridabad,GEN,7,1999,Zakir Hussain,M,INC,333594,2
S07,HARYANA,6,Faridabad,GEN,7,1999,Shyam Sunder Kapoor,M,HVP,37045,3
S07,HARYANA,6,Faridabad,GEN,7,1999,Daulat Singh Khatana,M,SP,1980,4
S07,HARYANA,6,Faridabad,GEN,7,1999,Rattan Singh,M,IND,1169,5
S07,HARYANA,6,Faridabad,GEN,7,1999,Tej Pal,M,IND,940,6
S07,HARYANA,6,Faridabad,GEN,7,1999,Baldev Singh,M,IND,738,7
S07,HARYANA,6,Faridabad,GEN,7,1999,Madan Lal Sharma,M,IND,734,8
S07,HARYANA,6,Faridabad,GEN,7,1999,Tek Chand,M,IND,500,9
S07,HARYANA,6,Faridabad,GEN,7,1999,Shiv Kumar,M,IND,421,10
S07,HARYANA,6,Faridabad,GEN,7,1999,Ram Kishan Beniwal,M,IND,354,11
S07,HARYANA,6,Faridabad,GEN,7,1999,Harsh Mani,M,IND,167,12
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Dr. Sudha Yadav,F,BJP,420706,1
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Inderjit Singh,M,INC,281566,2
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Raghu,M,BSP,25826,3
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Braham Dutt,M,IND,3793,4
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Lal Singh,M,IND,3485,5
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Manohar Lal,M,SP,3114,6
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Ajit Singh,M,IND,2890,7
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Ravinder Yadav,M,NCP,2096,8
S07,HARYANA,7,Mahendragarh,GEN,7,1999,Major Prabhu Lal Batra,M,ABJS,1230,9
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ajay Singh Chautala,M,INLD,381255,1
S07,HARYANA,8,Bhiwani,GEN,7,1999,Dharambir,M,INC,177849,2
S07,HARYANA,8,Bhiwani,GEN,7,1999,Surender Singh,M,HVP,151686,3
S07,HARYANA,8,Bhiwani,GEN,7,1999,Comrade Parbhat Singh,M,CPM,10511,4
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ramesh,M,SP,3171,5
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ashok Kumar,M,IND,955,6
S07,HARYANA,8,Bhiwani,GEN,7,1999,Diwan Chand,M,IND,667,7
S07,HARYANA,8,Bhiwani,GEN,7,1999,Karan Singh,M,IND,624,8
S07,HARYANA,8,Bhiwani,GEN,7,1999,Krishan Kumar,M,IND,583,9
S07,HARYANA,8,Bhiwani,GEN,7,1999,Mahender Singh,M,IND,528,10
S07,HARYANA,8,Bhiwani,GEN,7,1999,Darshan,M,IND,495,11
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ramesh Kumar,M,IND,489,12
S07,HARYANA,8,Bhiwani,GEN,7,1999,Dharam Pal Singh,M,IND,472,13
S07,HARYANA,8,Bhiwani,GEN,7,1999,Mahipal,M,IND,471,14
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ved Prakash,M,IND,447,15
S07,HARYANA,8,Bhiwani,GEN,7,1999,Bhim Sen Chhabra,M,IND,371,16
S07,HARYANA,8,Bhiwani,GEN,7,1999,Om,M,IND,363,17
S07,HARYANA,8,Bhiwani,GEN,7,1999,Raj Kumar,M,IND,287,18
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ravinder,M,IND,253,19
S07,HARYANA,8,Bhiwani,GEN,7,1999,Rajender Singh,M,IND,232,20
S07,HARYANA,8,Bhiwani,GEN,7,1999,Umed Singh S/o Udai Singh,M,IND,208,21
S07,HARYANA,8,Bhiwani,GEN,7,1999,Tajvir Singh,M,IND,188,22
S07,HARYANA,8,Bhiwani,GEN,7,1999,Kartar,M,IND,165,23
S07,HARYANA,8,Bhiwani,GEN,7,1999,Surender,M,IND,165,24
S07,HARYANA,8,Bhiwani,GEN,7,1999,Ramehar,M,IND,164,25
S07,HARYANA,8,Bhiwani,GEN,7,1999,Umed Singh S/o Bairishal Singh,M,IND,154,26
S07,HARYANA,8,Bhiwani,GEN,7,1999,Sukhchen,M,IND,109,27
S07,HARYANA,8,Bhiwani,GEN,7,1999,Mahavir Prasad,M,IND,100,28
S07,HARYANA,8,Bhiwani,GEN,7,1999,Rajbir,M,IND,80,29
S07,HARYANA,9,Hissar,GEN,7,1999,Surender Singh Barwala,M,INLD,396540,1
S07,HARYANA,9,Hissar,GEN,7,1999,Birender Singh,M,INC,236088,2
S07,HARYANA,9,Hissar,GEN,7,1999,Roopender Singh,M,AJBP,2204,3
S07,HARYANA,9,Hissar,GEN,7,1999,Surender,M,IND,1648,4
S07,HARYANA,9,Hissar,GEN,7,1999,Neeraj,M,IND,1260,5
S07,HARYANA,9,Hissar,GEN,7,1999,Bhajja Ram,M,IND,576,6
S07,HARYANA,9,Hissar,GEN,7,1999,Rattan Lal,M,IND,510,7
S07,HARYANA,9,Hissar,GEN,7,1999,Subhash Chand,M,IND,476,8
S07,HARYANA,10,Sirsa,SC,7,1999,Dr. Sushil Kumar Indora,M,INLD,419278,1
S07,HARYANA,10,Sirsa,SC,7,1999,Om Parkash,M,INC,199552,2
S07,HARYANA,10,Sirsa,SC,7,1999,Babu Lal,M,SP,10789,3
S07,HARYANA,10,Sirsa,SC,7,1999,Brij Lal,M,IND,2689,4
S07,HARYANA,10,Sirsa,SC,7,1999,Dr Sudarshan Kumar,M,IND,2372,5
S07,HARYANA,10,Sirsa,SC,7,1999,Raj Kumar Nagar,M,IND,748,6
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,Lt. Col. Dhani Ram Shandil,M,HVC,264002,1
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,Gangu Ram Musafir,M,INC,217072,2
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,Chet Ram,M,CPI,9720,3
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,Asha Chauhan,F,IND,4144,4
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,Ramkrishan Verma,M,JD(S),3093,5
S08,HIMACHAL PRADESH,1,Simla,SC,7,1999,K. D. Kaushal,M,NCP,2133,6
S08,HIMACHAL PRADESH,2,Mandi,GEN,7,1999,Maheshwar Singh,M,BJP,325929,1
S08,HIMACHAL PRADESH,2,Mandi,GEN,7,1999,Kaul Singh,M,INC,194904,2
S08,HIMACHAL PRADESH,2,Mandi,GEN,7,1999,Ravi Thakur,M,NCP,3657,3
S08,HIMACHAL PRADESH,2,Mandi,GEN,7,1999,Amar Nirgotra,M,IND,750,4
S08,HIMACHAL PRADESH,3,Kangra,GEN,7,1999,Shanta Kumar,M,BJP,325066,1
S08,HIMACHAL PRADESH,3,Kangra,GEN,7,1999,Sat Mahajan,M,INC,224324,2
S08,HIMACHAL PRADESH,3,Kangra,GEN,7,1999,Chaudhary Hardyal,M,SP,1991,3
S08,HIMACHAL PRADESH,3,Kangra,GEN,7,1999,Captain Pratap Chaudhary,M,JD(S),1007,4
S08,HIMACHAL PRADESH,3,Kangra,GEN,7,1999,Shakti Chand Chaudhary,M,IND,472,5
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Suresh Chandel,M,BJP,336172,1
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Thakur Ram Lal,M,INC,206925,2
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Chaudhary Gian Chand,M,BSP,6512,3
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Yashpal Sharma,M,IND,2302,4
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Gopi Chand Attari,M,IND,2295,5
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Ajit Kumar (Chintpurni),M,NCP,921,6
S08,HIMACHAL PRADESH,4,Hamirpur,GEN,7,1999,Prahlad Bhagat,M,IND,313,7
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Abdul Rashid Shaheen,M,JKN,84243,1
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Muzaffar Hussain Baig,M,IND,48130,2
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Ghulam Nabi Mir,M,JKAL,25697,3
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Prof. Saif-Ud-Din Soz,M,IND,11230,4
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Susheel Kumar,M,JP,8979,5
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Nazir Ahmad,M,JD(S),6681,6
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Mohd Sultan,M,BJP,2680,7
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Gyani Sant Singh,M,IND,1594,8
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Mohd. Yasin,M,IND,1532,9
S09,JAMMU & KASHMIR,1,Baramulla,GEN,7,1999,Wali Mohd Wani,M,IND,969,10
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Omer Abdullah,M,JKN,55542,1
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Mebooba Mufti,F,IND,18683,2
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Aga Syed Mehdi,M,INC,18453,3
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Fayaz Ahamd Bhat,M,BJP,2091,4
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Abul Hassan Bhat,M,RJD,792,5
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Hafiza Bagum,F,IND,498,6
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Mohd. Yousuf Shah,M,JKAL,310,7
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Nazir Ahmad,M,JKNPP,237,8
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Molvi Habibul Rehman,M,SJP(R),225,9
S09,JAMMU & KASHMIR,2,Srinagar,GEN,7,1999,Waheeda Shah,F,IND,153,10
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Ali Mohd Naik,M,JKN,38745,1
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Mufti Mohmad Syeed,M,IND,25253,2
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Mohmad Yousuf,M,CPM,15649,3
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Peerzada Mohammad Syeed,M,INC,9321,4
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Altaf Mohammad Padder,M,JKAL,2882,5
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Mohd Maqbool Dar,M,JD(U),2193,6
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Ajay Sharma,M,JP,1772,7
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Ghulam Nabi Mir (Azad),M,AJKPPF,1500,8
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Showkat Hussain Yani,M,BJP,1053,9
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Yussaf,M,JKNPP,866,10
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Bashir Ahmad,M,SJP(R),725,11
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Mushtaq Ahmad Khanday,M,SPSP,697,12
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Peerzada Abdul Hamid,M,JD(S),674,13
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Hafeeza Begum,F,IND,450,14
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Bashir Ahmad,M,IND,413,15
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Abdul Aziz,M,IND,288,16
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Aisha,F,RLD,263,17
S09,JAMMU & KASHMIR,3,Anantnag,GEN,7,1999,Rashid Bhat,M,LS,133,18
S09,JAMMU & KASHMIR,4,Ladakh,GEN,7,1999,Hassan Khan,M,JKN,52187,1
S09,JAMMU & KASHMIR,4,Ladakh,GEN,7,1999,Thupstan Chhewang,M,INC,50097,2
S09,JAMMU & KASHMIR,4,Ladakh,GEN,7,1999,Sonam Paljor,M,BJP,5801,3
S09,JAMMU & KASHMIR,4,Ladakh,GEN,7,1999,Nassurullah Advocate,M,JD(S),4626,4
S09,JAMMU & KASHMIR,4,Ladakh,GEN,7,1999,Mohd Hassan Commandar,M,IND,1530,5
